stddev;avg;count;track_id;appversion;operatingsystem;operatingsystemversion;accelerometerscalefactor;devicemanufacturer;devicemodel
0,0397497003247964;0,0352386444016763;1000;12659;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0367756243892279;0,0200508152420915;129;12660;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0412167056512035;0,0505962858651447;1000;12661;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0452541988963873;0,050602662658742;1000;12662;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0736366315234157;0,0824827929016442;1000;12663;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0417510996190841;0,0447244296358362;1000;12664;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0498192918826948;0,0642815279863168;1000;12665;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0239669748264929;0,0742515421526343;1000;12666;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0262000508648973;0,0751937714809017;1000;12667;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0245192772371638;0,0811313284654376;1000;12668;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0199972736296986;0,0773945400786292;1000;12669;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0172383066344283;0,0821681675476455;1000;12670;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0184803758121573;0,0839979716432098;1000;12671;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0354628455439834;0,0532408844705552;1000;12672;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0463561854942682;0,0606000637268907;1000;12673;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0165098328714194;0,00313316230287178;1000;12674;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,0717927198009344;0,0491687393738646;1000;12675;"""3,1""";"""Android""";"""6,0,1""";0,985261519721166;"""Samsung""";"""Sm-t705"""
0,157673779137147;0,0728394584063987;1000;12676;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0694053513735474;0,0399832746628055;1000;12677;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,245389257876073;0,0770195538819113;1000;12678;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,60931632661454;0,147751566865001;1000;12679;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,138555691267246;0,0604909775785744;387;12680;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,344616905561715;0,218562795151935;1000;12681;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,328778991058687;0,216008779721005;1000;12682;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,599196872167311;0,308411690144615;1000;12683;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,346520407329084;0,182009677748607;1000;12684;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,358373757555664;0,21365839570527;1000;12685;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,505983436794358;0,209221835916555;1000;12686;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,540911670424483;0,203822764699358;1000;12687;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,247038167013564;0,0900482483388045;966;12688;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,432970163856628;0,171290417845213;1000;12689;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,416426911294489;0,206600864642146;1000;12690;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,465629761441058;0,166803046004296;1000;12691;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,650809658885592;0,177238076575735;1000;12692;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,487655217827425;0,308958437629001;1000;12693;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,30845220383754;0,206528325207309;1000;12694;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,277604657128314;0,191867350961984;312;12695;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0465306047591512;0,00603215617208563;862;12696;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0176026677566742;0,00112213605257009;1000;12697;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0166913825486018;0,00114743320958666;1000;12698;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0323021652676752;0,00453414222453929;1000;12699;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,177646856293945;0,0997812676084112;1000;12700;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,231704463303018;0,170953347352556;1000;12701;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,837750528377361;0,166728642844342;1000;12702;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,214503620990113;0,0914797076286423;1000;12703;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,233192840813035;0,132391770470234;1000;12704;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0660706896248795;0,0537270537781558;1000;12705;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,158064355686071;0,0980180319425241;1000;12706;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,307280940584119;0,258909109913737;1000;12707;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,5001662362326;0,239393340091632;1000;12708;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,83937621710823;0,634159798611807;1000;12709;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,379408268181771;0,234696574266747;1000;12710;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,63386111752009;0,385959378060718;1000;12711;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,287327330135551;0,397949890635653;1000;12712;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,349076633689214;0,163052321969039;734;12713;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,481189953453649;0,314326122240395;1000;12714;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,499542914530602;0,26641335674411;1000;12715;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0974011181059836;0,0626374268160347;210;12716;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,15631774968347;0,0612055957500649;1000;12717;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,324079028185024;0,0788882002386628;1000;12718;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0796897499937067;0,0456384679369208;1000;12719;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,196641028014462;0,0538228877734612;1000;12720;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0995329199550967;0,048242230879386;1000;12721;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0699195637220383;0,0369062105751886;552;12722;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,174931389772857;0,08403585626335;1000;12723;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,266132655310039;0,0808798148089789;1000;12724;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,110737162775273;0,0626874595327615;1000;12725;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,088084629993121;0,0482786233607248;1000;12726;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,295566430447154;0,122252872630876;362;12727;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,128709976181828;0,0416128015406249;1000;12728;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,0880769788164038;0,0209266176117736;1000;12729;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,0527351565539894;0,00795202779777504;622;12730;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,14093300666049;0,0588159876021903;192;12731;"""3,1""";"""Android""";"""6,0,1""";1,03339788670172;"""Samsung""";"""Sm-j710f"""
0,26479044141024;0,290235658259479;9;12732;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,961914296530374;0,374760681848694;92;12733;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,284509052499228;0,205922138193009;938;12734;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,0444479888143469;0,00858115213052328;597;12735;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0171269516743895;0,00260641633611442;1000;12736;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0113372589201431;0,00197873950622816;1000;12737;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,0440995696506387;0,00619382002681016;1000;12738;"""3,1""";"""Android""";"""6,0,1""";1,01142160851143;"""Samsung""";"""Sm-j710f"""
0,127334265458144;0,188395997831435;597;12739;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,438256658181679;0,0749769009755623;1000;12740;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,244595577513223;0,231657004663646;149;12741;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,118812531579955;0,102791548340776;1000;12742;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,0919738364732706;0,123352402042983;1000;12743;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,0301525326088148;0,00280342244609412;145;12744;"""3,1""";"""Android""";"""7,0""";0,994495407235538;"""Samsung""";"""Sm-g935f"""
1,97026129078142e-05;7,52190141657356e-05;612;12745;"""3,1""";"""Android""";"""7,0""";0,993983618806928;"""Samsung""";"""Sm-g920f"""
0,0521000231593952;0,0070570046861242;1000;12746;"""3,1""";"""Android""";"""7,0""";0,993983618806928;"""Samsung""";"""Sm-g920f"""
0,102652529896575;0,0556980351080116;1000;12747;"""3,1""";"""Android""";"""7,0""";0,993983618806928;"""Samsung""";"""Sm-g920f"""
0,602455034582418;0,29249350221155;793;12748;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,431524546349843;0,286493399717404;918;12749;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,101267780565768;0,0297569558543324;860;12750;"""3,1""";"""Android""";"""6,0,1""";1,03339788670172;"""Samsung""";"""Sm-j710f"""
0,0577242790879807;0,0277188286025105;701;12751;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,382898563350775;0,0363615870508962;1000;12752;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,0561496986868616;0,0687552508433427;1000;12753;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,59990849940874;0,115388019336107;1000;12754;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
1,14359671325509;0,146155696935644;1000;12755;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0865620692689203;0,0460305856155644;1000;12756;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,133460079735607;0,0487041524881002;354;12757;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,216689881150609;0,147849925922767;969;12758;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,268162902198543;0,208325128471181;1000;12759;"""3,1""";"""Android""";"""7,0""";0,977222128236352;"""Samsung""";"""Sm-g920f"""
0,263034122336404;0,142830063123385;1000;12760;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,317906345110868;0,156346505541126;112;12761;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,388953135107526;0,396436166191876;1000;12762;"""3,1""";"""Android""";"""7,0""";1,01213142431948;"""Huawei""";"""Mha-l29"""
0,260649176896621;0,236268600589429;1000;12763;"""3,1""";"""Android""";"""7,0""";1,01213142431948;"""Huawei""";"""Mha-l29"""
0,473420520674763;0,416041136798754;828;12764;"""3,1""";"""Android""";"""7,0""";1,01213142431948;"""Huawei""";"""Mha-l29"""
0,25479139251492;0,182084287951362;320;12765;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,11210549271649;0,0549282132009744;1000;12766;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0448716023467578;0,0511485839558455;1000;12767;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0903882667910112;0,10142435404296;1000;12768;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,076940639569858;0,104034168930066;780;12769;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,21137666356668;0,155630360623102;594;12770;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,195265632303422;0,135690373774608;704;12771;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,229361586473035;0,162621896953569;491;12772;"""3,0,2""";"""iOS""";"""10,3,3""";9,8520659880741128;"""Apple""";"""iPhone"""
0,106569233800913;0,0336767266169024;200;12773;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,097313582441425;0,0277209217162177;1000;12774;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,133837443638003;0,0575220424002257;1000;12775;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,144363830182042;0,0694282275264848;1000;12776;"""3,1""";"""Android""";"""4,4,2""";0,93722162487421;"""Samsung""";"""Gt-n7100"""
0,171720909343667;0,127168445375753;1150;12777;"""3,0,2""";"""iOS""";"""10,3,3""";9,86318829953525;"""Apple""";"""iPhone"""
0,198362538750583;0,140264148215919;116;12778;"""3,0,2""";"""iOS""";"""10,3,3""";9,86318829953525;"""Apple""";"""iPhone"""
0,161722657662209;0,0624281750603291;1000;12779;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,12364428884957;0,077243106257689;1000;12780;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,116575329595893;0,0791769001364689;1000;12781;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,114480229358745;0,0813507504664098;1000;12782;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,134598242708546;0,0867663750009841;1000;12783;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,176202900299286;0,0727371661004476;1000;12784;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,190935461662644;0,0971986179045007;1000;12785;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,231271457328409;0,122930714675538;1000;12786;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,12700833432848;0,123320499880054;1000;12787;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,117622112541177;0,0545943668230146;1000;12788;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,0565100084683087;0,0465155186020511;1000;12789;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,148783529157855;0,0597625075149715;483;12790;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,200728279728088;0,107055218593869;1000;12791;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
0,115047703180682;0,0886221273307633;1000;12792;"""3,1""";"""Android""";"""7,0""";1,0001835506258;"""Lge""";"""Lg-h870"""
